Folder,Data_Source,Code,Name,Latitude,Longitude,COMID_v1,COMID_v2,Bias Corrected,Corrected Variability,Corrected Correlation,Corrected KGE
Australia,Australia,405214,Delatite River at Tonga Br (405214),-37.159,146.11,262064,540373368,0.875457489,1.672397646,0.775218254,0.280169281
Australia,Australia,405215,Howqua River at Glen Esk (405215),-37.2296,146.2071,262109,540412346,0.953586505,1.370666911,0.836672959,0.592294354
Australia,Australia,405217,Yea River at Devlins Bridge (405217),-37.3837,145.4732,262232,540420417,0.907454842,1.451265927,0.761459936,0.48124485
Australia,Australia,405218,Jamieson River at Gerrang Bridge (405218),-37.2912,146.1876,262203,540444605,0.738364057,2.144614746,0.611470035,-0.236750507
Australia,Australia,405219,Goulburn River at Dohertys (405219),-37.3304,146.1296,262227,540392192,0.982170957,1.188280126,0.82625793,0.743185695
Australia,Australia,405226,Pranjip Creek at Moorlim (405226),-36.621,145.3065,261589,540428452,0.563449883,2.179489127,0.63503932,-0.309567449
Australia,Australia,405227,Big River at Jamieson (405227),-37.367,146.057,262222,540402944,0.948163424,1.182871294,0.848890348,0.75717688
Australia,Australia,405228,Hughes Creek at Tarcombe Rd (405228),-36.95,145.28,261926,540419056,3.585648241,17.84584261,0.289849354,-16.05791031
Australia,Australia,405229,Wanalta Creek at Wanalta (405229),-36.635,144.87,261586,540350500,0.088030137,6.810267871,0.253114702,-4.92863723
Australia,Australia,405230,Cornella Creek at Colbinabbin (405230),-36.604,144.81,261718,540386787,0.501509051,2.020670695,0.492285716,-0.244200823
Australia,Australia,405231,King Parrot Creek at Flowerdale (405231),-37.347,145.29,262252,540345152,0.806239905,1.514137204,0.754808634,0.398336602
Australia,Australia,405234,Seven Creeks River at D/S of Polly McQuinn Weir (405234),-36.888,145.68,261842,540342445,0.889623032,2.16215339,0.75326743,-0.193172468
Australia,Australia,405238,Mollison Creek at Pyalong (405238),-37.1205,144.857,262059,540400247,0.811060225,3.609195841,0.584571988,-1.648807582
Australia,Australia,405240,Sugarloaf Creek at Ash Br (405240),-37.061,145.06,262013,540417717,0.581672571,2.147305177,0.566716532,-0.295778365
Australia,Australia,405241,Rubicon River at Rubicon (405241),-37.291,145.83,262197,540346495,0.891821966,1.40542722,0.564115578,0.394963681
Australia,Australia,405245,Ford Creek at Mansfield (405245),-37.0388,146.0538,262000,540402931,0.892413139,1.258843116,0.588012561,0.50169453
Australia,Australia,405248,Major Creek at Graytown (405248),-36.8537,144.9146,261788,540388140,0.214060646,4.795562532,0.489546072,-2.909547137
Australia,Australia,405251,Brankeet Creek at Ancona (405251),-36.9689,145.7837,261923,540376049,0.658086294,2.011233572,0.695351117,-0.110094258
Australia,Australia,405263,Goulburn River at U/S of Snake Creek Junction (405263),-37.4628,146.2472,262327,540397573,0.91956586,1.216238608,0.84636393,0.722812647
Australia,Australia,405264,Big River at D/S of Frenchman Creek Junction (405264),-37.5213,146.076,262331,540370694,0.960827951,1.160356342,0.854010735,0.779633325
Australia,Australia,405274,Home Creek at Yarck (405274),-37.1063,145.6051,262040,540339766,0.719043438,1.679315438,0.703154177,0.207205262
Australia,Australia,406208,Campaspe River at Ashborne (406208),-37.3879,144.4512,262213,540324993,0.783423973,1.667298314,0.545873301,0.164282779
Australia,Australia,406213,Campaspe River at Redesdale (406213),-37.0165,144.539,261971,540435187,0.672073643,2.070009557,0.665201196,-0.168138
Australia,Australia,406214,Axe Creek at Longlea (406214),-36.7741,144.4284,261740,540341097,0.278846071,4.416570201,0.429630683,-2.53812607
Australia,Australia,406224,Mount Pleasant Creek at Runnymede (406224),-36.5463,144.6373,261504,540412320,0.355195632,4.789527049,0.346934958,-2.89907449
Australia,Australia,406226,Mount Ida Creek at Derrinal (406226),-36.881,144.65,261934,540367981,0.290998782,2.567195337,0.508503688,-0.788952928
Australia,Australia,406235,Wild DuCreek Creek at U/S of Heathcote-Mia Mia (406235),-36.948,144.66,261943,540393520,0.693095741,1.753370135,0.530801162,0.060902383
Australia,Australia,406250,Coliban River at Springhill-Tylden Rd (406250),-37.32,144.37,262195,540393520,0.547084084,2.007824415,0.573981864,-0.18420198
Australia,Australia,407213,McCallums Creek at Carisbrook (407213),-37.085,143.81,261993,540402933,0.154368899,4.655618043,0.284746335,-2.819715047
Australia,Australia,407214,Creswick Creek at Clunes (407214),-37.2967,143.7887,262196,540378751,0.498940257,3.607737816,0.5038691,-1.701389134
Australia,Australia,407230,Joyces Creek at Strathlea (407230),-37.1621,143.9604,262137,540402937,0.225250691,3.139343344,0.443295897,-1.342423081
Australia,Australia,407253,Piccaninny Creek at Minto (407253),-36.4519,144.4694,261567,540437854,0.326862281,3.068472121,0.614877722,-1.209074574
Australia,Australia,408200,Avoca River at Coonoer (408200),-36.438,143.299,261507,540467421,0.376778144,2.4961277,0.498701412,-0.696497525
Australia,Australia,408202,Avoca River at Ampitheatre (408202),-37.182,143.406,262099,540312891,0.331192414,3.197176707,0.281475176,-1.406484363
Australia,Australia,408206,Avoca River at Archdale Junction (408206),-36.885,143.5,261821,540408302,0.337570146,2.632661367,0.508101001,-0.829306173
Australia,Australia,410024,Goodradigbee River at Wee Jasper (Kashmir) (410024),-35.1672,148.6855,260198,540529195,0.730390008,2.117642285,0.837004456,-0.161198248
Australia,Australia,410026,Yass River at Yass (410026),-34.837,148.91,259839,540585629,0.298041307,4.904182039,0.427373513,-3.007902755
Australia,Australia,410033,Murrumbidgee River at Mittagang Crossing (410033),-36.17,149.09,261198,540498322,0.948832267,1.337942044,0.756050818,0.580078382
Australia,Australia,410038,Adjungbilly Creek at Darbalara (410038),-35.0192,148.2457,260144,540611173,0.603042069,2.051537436,0.260571157,-0.345385295
Australia,Australia,410044,Muttama Creek at Coolac (410044),-34.9319,148.1616,259981,540646113,0.226077133,5.346858974,0.549108658,-3.438180094
Australia,Australia,410047,Tarcutta Creek at Old Borambola (410047),-35.164,147.654,260179,540537259,0.764316473,1.614812744,0.77520822,0.30424661
Australia,Australia,410057,Goobarragandra River at Lacmalac (410057),-35.3291,148.3485,260355,540397489,0.959186653,1.292443309,0.828332093,0.658446654
Australia,Australia,410061,Adelong Creek at Batlow Road (410061),-35.332,148.069,260465,540405554,0.757017101,2.049849681,0.696687419,-0.119474682
Australia,Australia,410062,Numeralla River at Numeralla School (410062),-36.1793,149.3485,261213,540455314,0.309897264,3.862176728,0.604289494,-1.970670667
Australia,Australia,410088,Goodradigbee River at Brindabella (No.2 and No.3-Cab (410088),-35.42,148.73,260479,540433780,0.964275521,1.291964934,0.813426512,0.651676261
Australia,Australia,410091,Billabong Creek at Walbundrie (410091),-35.69,146.72,260689,540463359,0.635666026,1.760166699,0.712250906,0.109274344
Australia,Australia,410141,Micaligo Creek at Michelago (410141),-35.7053,149.1488,260708,540385407,0.776353186,1.36389782,0.60283667,0.416751999
Australia,Australia,410156,Kyeamba Creek at Book Book (410156),-35.35,147.55,260430,540424370,0.67252317,1.775262809,0.572211204,0.055925453
Australia,Australia,410705,Molonglo River at Burbong (410705),-35.337,149.316,260404,540453937,0.533293112,1.983181051,0.573818315,-0.168799011
Australia,Australia,410713,Paddy's River at Riverlea (410713),-35.384,148.966,260515,540432435,0.850469807,1.508772999,0.668709852,0.374730134
Australia,Australia,410730,Cotter River at Gingera (410730),-35.592,148.821,260649,540445883,0.92547056,1.423490991,0.773566237,0.5140252
Australia,Australia,410731,Gudgenby River at Tennent (410731),-35.575,149.066,260603,540509048,0.846812124,1.41358692,0.745911798,0.490999529
Australia,Australia,410734,Queanbeyan River at Tinderry (410734),-35.614,149.35,260627,540513085,0.803381001,1.976616049,0.616006727,-0.067655737
Australia,Australia,410761,Murrumbidgee River below Lobbs Hole Creek (410761),-35.54,149.101,260688,540503674,0.924301293,1.259461919,0.721423444,0.61185611
Australia,Australia,411003,Butmaroo Creek at Butmaroo (411003),-35.2567,149.5422,260281,540374640,0.391568522,2.725594671,0.454070099,-0.909425382
Australia,Australia,412028,Abercrombie River at Abercrombie  (412028),-33.9548,149.3252,258393,540882619,0.462089028,3.088004591,0.567098219,-1.199207889
Australia,Australia,412029,Boorowa River at Prossers Crossing (412029),-34.1441,148.8101,258749,540823491,0.142108487,9.304186902,0.446621457,-7.366703399
Australia,Australia,412050,Crookwell River at Narrawa North (412050),-34.3113,149.1673,259096,540886665,0.385348544,3.060601607,0.557021126,-1.195473907
Australia,Australia,412066,Abercrombie River at Hadley No. 2 (412066),-34.1128,149.5978,258704,540835585,0.625852429,2.137329399,0.610675924,-0.258998731
Australia,Australia,415201,Wimmera River at Glenorchy Weir Tail Gauge (415201),-36.909,142.64,261865,540462063,0.387773158,2.877016669,0.493553273,-1.038259446
Australia,Australia,415207,Wimmera River at Eversley (415207),-37.1853,143.1847,262072,540389497,0.426063712,3.22657529,0.442909343,-1.365880468
Australia,Australia,415220,Avon River at Wimmera HWY (415220),-36.64,142.98,261608,540374693,0.312463157,3.532430035,0.520175773,-1.667609432
Australia,Australia,415226,Richardson River at Carrs Plains (415226),-36.744,142.787,261769,540423080,1.019578221,1.037245846,0.351202738,0.349839676
Australia,Australia,415237,Concongella Creek at Stawell (415237),-37.0263,142.8213,262053,540409651,0.350203921,2.751675406,0.413909835,-0.958086657
Australia,Australia,415238,Wattle Creek at Navarre (415238),-36.902,143.11,261864,540413679,0.13712606,4.828099565,0.200640538,-3.00473136
Australia,Australia,415245,Mount Cole Creek at Crowlands (415245),-37.165,143.09,262138,540339768,0.338338018,2.467314519,0.46867339,-0.695026974
Australia,Australia,416010,Macintyre River at Wallangra (416010),-29.264,150.898,244459,541686149,0.405512431,2.743787469,0.489082343,-0.911870042
Australia,Australia,416016,Macintyre River at Inverell (Middle Ck) (416016),-29.794,151.126,246259,541623001,0.481323165,2.526594165,0.490076374,-0.691016709
Australia,Australia,416020,Ottleys Creek at Coolatai (416020),-29.234,150.758,244370,541594756,0.343434306,2.439525794,0.150511305,-0.795812926
Australia,Australia,416023,Deepwater River at Bolivia (416023),-29.293,151.923,244474,541601477,0.34276378,3.248699687,0.51675927,-1.392097685
Australia,Australia,416032,Mole River at Donaldson (416032),-29.017,151.599,243942,541657915,0.292741126,3.10351443,0.468064725,-1.28209185
Australia,Australia,418005,Copes Creek at Kimberley (418005),-29.917,151.114,246840,541519519,0.269008338,4.31078875,0.420198969,-2.439744204
Australia,Australia,418014,Gwydir River at Yarrowyck (418014),-30.467,151.362,248693,541585396,0.43753949,2.333898533,0.486961319,-0.535856702
Australia,Australia,418015,Horton River at Rider (Killara) (418015),-29.83,150.35,246716,541700955,0.251768679,4.885829332,0.342809791,-3.011411058
Australia,Australia,418017,Myall Creek at Molroy (418017),-29.799,150.583,246323,541614937,0.17487641,6.328650101,0.383666741,-4.427265198
Australia,Australia,418021,Laura Creek at Laura (418021),-30.229,151.186,247959,541597484,0.449832959,2.523559418,0.464148451,-0.706181102
Australia,Australia,418025,Halls Creek at Bingara (418025),-29.936,150.572,246964,541590751,0.585951262,1.723572843,0.197542834,-0.157122085
Australia,Australia,418027,Horton River at Horton Dam Site (418027),-30.208,150.428,248136,541518186,0.289104039,4.290425237,0.422743511,-2.415478936
Australia,Australia,418032,Tycannah Creek at Horseshoe Lagoon (418032),-29.672,150.043,245993,541627029,0.133834121,5.143099396,0.210371722,-3.305697243
Australia,Australia,419005,Namoi River at North Cuerindi (419005),-30.6785,150.7785,249475,541734587,0.627413666,2.605490992,0.593587099,-0.697525655
Australia,Australia,419010,Macdonald River at Woolbrook (419010),-30.9669,151.3448,250787,541641862,0.811833391,1.420814455,0.331154149,0.187690791
Australia,Australia,419016,CoCreekburn River at Mulla Crossing (419016),-31.0614,151.1254,250683,541596170,0.279176278,3.487650929,0.494888851,-1.638774575
Australia,Australia,419029,Halls Creek at Ukolan (419029),-30.7054,150.8259,249964,541601532,0.628970861,2.117549708,0.377256159,-0.332062259
Australia,Australia,419035,Goonoo Goonoo Creek at Timbumburi (419035),-31.2726,150.9147,251447,541494035,0.277075835,3.873160884,0.319233371,-2.039920396
Australia,Australia,419054,Swamp Oak Creek at Limbri (419054),-31.0396,151.1694,250780,541586762,0.249226721,4.316096202,0.392807942,-2.453814809
Australia,Australia,420003,Belar Creek at Warkton (Blackburns) (420003),-31.386,149.201,251816,541328727,0.141990548,7.514787068,0.347677127,-5.603344296
Australia,Australia,420017,Castlereagh River at Hidden Valley (420017),-31.42,149.31,252167,541567960,0.171568138,6.164190059,0.410335972,-4.263350832
Australia,Australia,421018,Bell River at Newrea (421018),-32.6808,148.9478,255593,541275017,0.661448862,1.976024339,0.503244037,-0.146301387
Australia,Australia,421026,Turon River at Sofala (421026),-33.0819,149.689,256600,541105689,0.234424437,9.756218761,0.504416099,-7.803583154
Australia,Australia,421042,Talbragar River at Elong Elong (421042),-32.0939,149.0598,254061,541558578,0.370848532,2.830936153,0.55222096,-0.987124766
Australia,Australia,421048,Little River at Obley No. 2 (421048),-32.7072,148.5511,255934,541152716,0.324424555,3.885121541,0.341382211,-2.035474572
Australia,Australia,421050,Bell River at Molong (421050),-33.03,148.95,256518,541098968,0.695138103,2.23747398,0.482803272,-0.375418149
Australia,Australia,421055,Coolbaggie Creek at Rawsonville (421055),-32.1442,148.4549,254214,541309940,0.103696872,7.771655889,0.380683233,-5.858734288
Australia,Australia,424002,Paroo River at Willarra Crossing (424002),-29.2387,144.4553,244586,541749315,0.324810799,3.783616203,0.296169204,-1.949538508
Australia,Australia,602004,Kalgan R River at Stevens Farm (602004),-34.8861,118,259947,540632671,0.336884039,3.167114317,0.570736208,-1.306593732
Australia,Australia,603003,Denmark River at Kompup (603003),-34.6994,117.2169,259723,540670296,0.42357442,1.955972051,0.394972604,-0.2697272
Australia,Australia,603004,Hay River at Sunny Glen (603004),-34.9108,117.4783,259915,540631328,0.621868392,1.61671299,0.538534116,0.141938704
Australia,Australia,603005,Mitchell River at Beigpiegup (603005),-34.8276,117.3929,259836,540439133,0.511953369,1.70103837,0.575573635,0.046175042
Australia,Australia,603007,Sleeman River at Sleeman Rd Bridge (603007),-34.9583,117.5032,259923,540443170,0.512539886,1.905031148,0.453310049,-0.1642889
Australia,Australia,603136,Denmark River at Mt Lindesay (603136),-34.8667,117.315,259906,540628639,0.962087909,1.562532106,0.506401041,0.250653865
Australia,Australia,603190,Yate Flat Creek at Woonanup (603190),-34.7038,117.2921,259602,540652824,0.154879205,3.265904177,0.335756639,-1.507941415
Australia,Australia,604001,Kent River at Rocky Glen (604001),-34.6227,117.0353,259610,540677013,0.35885994,2.299144788,0.47000803,-0.542637107
Australia,Australia,604053,Kent River at Styx Junction (604053),-34.8882,117.0868,259975,540638047,0.796928045,1.485922378,0.624679829,0.35329759
Australia,Australia,605012,Frankland R River at Mount Frankland (605012),-34.9062,116.7885,259973,540656863,0.706382479,1.716475211,0.727019931,0.178984717
Australia,Australia,606001,Deep River at Teds Pool (606001),-34.765,116.6175,259764,540628635,0.642331629,1.502322488,0.597836632,0.263800353
Australia,Australia,606002,Weld River at Wattle Block (606002),-34.6939,116.5189,259763,540467352,0.559247479,1.572550392,0.567886407,0.15809805
Australia,Australia,606195,Weld River at Ordnance Rd Crossing (606195),-34.8069,116.5752,259763,540628635,0.572373692,1.685387531,0.673735656,0.128754484
Australia,Australia,607003,Warren River at Wheatley Farm (607003),-34.3694,116.2777,259158,540775116,0.632037208,1.603732561,0.58013174,0.177698974
Australia,Australia,607004,Perup River at Quabicup Hill (607004),-34.3311,116.4585,259189,540839625,0.579012126,1.946088767,0.489946546,-0.154326328
